district_en,district_th,amphure_en,amphure_th,province_en,province_th,zipcode,province_code,district_code,amphure_code,geo_code
Nong Chik,หนองจิก,Khiri Mat,คีรีมาศ,Sukhothai,สุโขทัย,64160,64,640306,6403,2
Na Choeng Khiri,นาเชิงคีรี,Khiri Mat,คีรีมาศ,Sukhothai,สุโขทัย,64160,64,640307,6403,2
Nong Krading,หนองกระดิ่ง,Khiri Mat,คีรีมาศ,Sukhothai,สุโขทัย,64160,64,640308,6403,2
Ban Nam Phu,บ้านน้ำพุ,Khiri Mat,คีรีมาศ,Sukhothai,สุโขทัย,64160,64,640309,6403,2
Thung Yang Mueang,ทุ่งยางเมือง,Khiri Mat,คีรีมาศ,Sukhothai,สุโขทัย,64160,64,640310,6403,2
Kong,กง,Kong Krailat,กงไกรลาศ,Sukhothai,สุโขทัย,64170,64,640401,6404,2
Ban Krang,บ้านกร่าง,Kong Krailat,กงไกรลาศ,Sukhothai,สุโขทัย,64170,64,640402,6404,2
Krai Nok,ไกรนอก,Kong Krailat,กงไกรลาศ,Sukhothai,สุโขทัย,64170,64,640403,6404,2
Krai Klang,ไกรกลาง,Kong Krailat,กงไกรลาศ,Sukhothai,สุโขทัย,64170,64,640404,6404,2
Krai Nai,ไกรใน,Kong Krailat,กงไกรลาศ,Sukhothai,สุโขทัย,64170,64,640405,6404,2
Dong Dueai,ดงเดือย,Kong Krailat,กงไกรลาศ,Sukhothai,สุโขทัย,64170,64,640406,6404,2
Pa Faek,ป่าแฝก,Kong Krailat,กงไกรลาศ,Sukhothai,สุโขทัย,64170,64,640407,6404,2
Kok Raet,กกแรต,Kong Krailat,กงไกรลาศ,Sukhothai,สุโขทัย,64170,64,640408,6404,2
Tha Chanuan,ท่าฉนวน,Kong Krailat,กงไกรลาศ,Sukhothai,สุโขทัย,64170,64,640409,6404,2
Nong Tum,หนองตูม,Kong Krailat,กงไกรลาศ,Sukhothai,สุโขทัย,64170,64,640410,6404,2
Ban Mai Suk Kasem,บ้านใหม่สุขเกษม,Kong Krailat,กงไกรลาศ,Sukhothai,สุโขทัย,64170,64,640411,6404,2
Hat Siao,หาดเสี้ยว,Si Satchanalai,ศรีสัชนาลัย,Sukhothai,สุโขทัย,64130,64,640501,6405,2
Pa Ngio,ป่างิ้ว,Si Satchanalai,ศรีสัชนาลัย,Sukhothai,สุโขทัย,64130,64,640502,6405,2
Mae Sam,แม่สำ,Si Satchanalai,ศรีสัชนาลัย,Sukhothai,สุโขทัย,64130,64,640503,6405,2
Mae Sin,แม่สิน,Si Satchanalai,ศรีสัชนาลัย,Sukhothai,สุโขทัย,64130,64,640504,6405,2
Ban Tuek,บ้านตึก,Si Satchanalai,ศรีสัชนาลัย,Sukhothai,สุโขทัย,64130,64,640505,6405,2
Nong O,หนองอ้อ,Si Satchanalai,ศรีสัชนาลัย,Sukhothai,สุโขทัย,64130,64,640506,6405,2
Tha Chai,ท่าชัย,Si Satchanalai,ศรีสัชนาลัย,Sukhothai,สุโขทัย,64190,64,640507,6405,2
Si Satchanalai,ศรีสัชนาลัย,Si Satchanalai,ศรีสัชนาลัย,Sukhothai,สุโขทัย,64190,64,640508,6405,2
Dong Khu,ดงคู่,Si Satchanalai,ศรีสัชนาลัย,Sukhothai,สุโขทัย,64130,64,640509,6405,2
Ban Kaeng,บ้านแก่ง,Si Satchanalai,ศรีสัชนาลัย,Sukhothai,สุโขทัย,64130,64,640510,6405,2
San Chit,สารจิตร,Si Satchanalai,ศรีสัชนาลัย,Sukhothai,สุโขทัย,64130,64,640511,6405,2
Khlong Tan,คลองตาล,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640601,6406,2
Wang Luek,วังลึก,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640602,6406,2
Sam Ruean,สามเรือน,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640603,6406,2
Ban Na,บ้านนา,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640604,6406,2
Wang Thong,วังทอง,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640605,6406,2
Na Khun Krai,นาขุนไกร,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640606,6406,2
Ko Ta Liang,เกาะตาเลี้ยง,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640607,6406,2
Wat Ko,วัดเกาะ,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640608,6406,2
Ban Rai,บ้านไร่,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640609,6406,2
Thap Phueng,ทับผึ้ง,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640610,6406,2
Ban San,บ้านซ่าน,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640611,6406,2
Wang Yai,วังใหญ่,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640612,6406,2
Rao Ton Chan,ราวต้นจันทร์,Si Samrong,ศรีสำโรง,Sukhothai,สุโขทัย,64120,64,640613,6406,2
Mueang Sawankhalok,เมืองสวรรคโลก,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640701,6407,2
Nai Mueang,ในเมือง,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640702,6407,2
Khlong Krachong,คลองกระจง,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640703,6407,2
Wang Phinphat,วังพิณพาทย์,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640704,6407,2
Wang Mai Khon,วังไม้ขอน,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640705,6407,2
Yan Yao,ย่านยาว,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640706,6407,2
Na Thung,นาทุ่ง,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640707,6407,2
Khlong Yao,คลองยาง,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640708,6407,2
Mueang Bang Yom,เมืองบางยม,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640709,6407,2
Tha Thong,ท่าทอง,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640710,6407,2
Pak Nam,ปากน้ำ,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640711,6407,2
Pa Kum Ko,ป่ากุมเกาะ,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640712,6407,2
Mueang Bang Khlang,เมืองบางขลัง,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640713,6407,2
Nong Klap,หนองกลับ,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,64110,64,640714,6407,2
*Pracha Rad,*ประชาราษฎร์,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,0,64,640795,6407,2
*Klong Ma Plab,*คลองมะพลับ,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,0,64,640796,6407,2
*Num Khum,*น้ำขุม,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,0,64,640797,6407,2
*Nakorn Dert,*นครเดิฐ,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,0,64,640798,6407,2
*Si Nakhon,*ศรีนคร,Sawankhalok,สวรรคโลก,Sukhothai,สุโขทัย,0,64,640799,6407,2
Si Nakhon,ศรีนคร,Si Nakhon,ศรีนคร,Sukhothai,สุโขทัย,64180,64,640801,6408,2
Nakhon Doet,นครเดิฐ,Si Nakhon,ศรีนคร,Sukhothai,สุโขทัย,64180,64,640802,6408,2
Nam Khum,น้ำขุม,Si Nakhon,ศรีนคร,Sukhothai,สุโขทัย,64180,64,640803,6408,2
Khlong Maphlap,คลองมะพลับ,Si Nakhon,ศรีนคร,Sukhothai,สุโขทัย,64180,64,640804,6408,2
Nong Bua,หนองบัว,Si Nakhon,ศรีนคร,Sukhothai,สุโขทัย,64180,64,640805,6408,2
Ban Mai Chai Mongkhon,บ้านใหม่ไชยมงคล,Thung Saliam,ทุ่งเสลี่ยม,Sukhothai,สุโขทัย,64230,64,640901,6409,2
Thai Chana Suek,ไทยชนะศึก,Thung Saliam,ทุ่งเสลี่ยม,Sukhothai,สุโขทัย,64150,64,640902,6409,2
Thung Saliam,ทุ่งเสลี่ยม,Thung Saliam,ทุ่งเสลี่ยม,Sukhothai,สุโขทัย,64150,64,640903,6409,2
Klang Dong,กลางดง,Thung Saliam,ทุ่งเสลี่ยม,Sukhothai,สุโขทัย,64150,64,640904,6409,2
Khaokaw Si Somboon,เขาแก้วศรีสมบูรณ์,Thung Saliam,ทุ่งเสลี่ยม,Sukhothai,สุโขทัย,64230,64,640905,6409,2
Nai Mueang,ในเมือง,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650101,6501,2
Wang Nam Khu,วังน้ำคู้,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65230,65,650102,6501,2
Wat Chan,วัดจันทร์,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650103,6501,2
Wat Phrik,วัดพริก,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65230,65,650104,6501,2
Tha Thong,ท่าทอง,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650105,6501,2
Tha Pho,ท่าโพธิ์,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650106,6501,2
Samo Khae,สมอแข,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650107,6501,2
Don Thong,ดอนทอง,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650108,6501,2
Ban Pa,บ้านป่า,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650109,6501,2
Pak Thok,ปากโทก,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650110,6501,2
Hua Ro,หัวรอ,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650111,6501,2
Chom Thong,จอมทอง,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650112,6501,2
Ban Krang,บ้านกร่าง,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650113,6501,2
Ban Khlong,บ้านคลอง,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650114,6501,2
Phlai Chumphon,พลายชุมพล,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650115,6501,2
Makham Sung,มะขามสูง,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650116,6501,2
Aranyik,อรัญญิก,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650117,6501,2
Bueng Phra,บึงพระ,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650118,6501,2
Phai Kho Don,ไผ่ขอดอน,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65000,65,650119,6501,2
Ngio Ngam,งิ้วงาม,Mueang Phitsanulok,เมืองพิษณุโลก,Phitsanulok,พิษณุโลก,65230,65,650120,6501,2
Nakhon Thai,นครไทย,Nakhon Thai,นครไทย,Phitsanulok,พิษณุโลก,65120,65,650201,6502,2
Nong Kathao,หนองกะท้าว,Nakhon Thai,นครไทย,Phitsanulok,พิษณุโลก,65120,65,650202,6502,2
Ban Yaeng,บ้านแยง,Nakhon Thai,นครไทย,Phitsanulok,พิษณุโลก,65120,65,650203,6502,2
Noen Phoem,เนินเพิ่ม,Nakhon Thai,นครไทย,Phitsanulok,พิษณุโลก,65120,65,650204,6502,2
Na Bua,นาบัว,Nakhon Thai,นครไทย,Phitsanulok,พิษณุโลก,65120,65,650205,6502,2
Nakhon Chum,นครชุม,Nakhon Thai,นครไทย,Phitsanulok,พิษณุโลก,65120,65,650206,6502,2
Nam Kum,น้ำกุ่ม,Nakhon Thai,นครไทย,Phitsanulok,พิษณุโลก,65120,65,650207,6502,2
Yang Klon,ยางโกลน,Nakhon Thai,นครไทย,Phitsanulok,พิษณุโลก,65120,65,650208,6502,2
Bo Pho,บ่อโพธิ์,Nakhon Thai,นครไทย,Phitsanulok,พิษณุโลก,65120,65,650209,6502,2
Ban Phrao,บ้านพร้าว,Nakhon Thai,นครไทย,Phitsanulok,พิษณุโลก,65120,65,650210,6502,2
Huai Hia,ห้วยเฮี้ย,Nakhon Thai,นครไทย,Phitsanulok,พิษณุโลก,65120,65,650211,6502,2
Pa Daeng,ป่าแดง,Chat Trakan,ชาติตระการ,Phitsanulok,พิษณุโลก,65170,65,650301,6503,2
Chat Trakan,ชาติตระการ,Chat Trakan,ชาติตระการ,Phitsanulok,พิษณุโลก,65170,65,650302,6503,2
Suan Miang,สวนเมี่ยง,Chat Trakan,ชาติตระการ,Phitsanulok,พิษณุโลก,65170,65,650303,6503,2
Ban Dong,บ้านดง,Chat Trakan,ชาติตระการ,Phitsanulok,พิษณุโลก,65170,65,650304,6503,2
Bo Phak,บ่อภาค,Chat Trakan,ชาติตระการ,Phitsanulok,พิษณุโลก,65170,65,650305,6503,2
Tha Sakae,ท่าสะแก,Chat Trakan,ชาติตระการ,Phitsanulok,พิษณุโลก,65170,65,650306,6503,2
Bang Rakam,บางระกำ,Bang Rakam,บางระกำ,Phitsanulok,พิษณุโลก,65140,65,650401,6504,2
Plak Raet,ปลักแรด,Bang Rakam,บางระกำ,Phitsanulok,พิษณุโลก,65140,65,650402,6504,2
Phan Sao,พันเสา,Bang Rakam,บางระกำ,Phitsanulok,พิษณุโลก,65140,65,650403,6504,2
Wang Ithok,วังอิทก,Bang Rakam,บางระกำ,Phitsanulok,พิษณุโลก,65140,65,650404,6504,2
Bueng Kok,บึงกอก,Bang Rakam,บางระกำ,Phitsanulok,พิษณุโลก,65140,65,650405,6504,2
Nong Kula,หนองกุลา,Bang Rakam,บางระกำ,Phitsanulok,พิษณุโลก,65140,65,650406,6504,2
Chum Saeng Songkhram,ชุมแสงสงคราม,Bang Rakam,บางระกำ,Phitsanulok,พิษณุโลก,65240,65,650407,6504,2
Nikhom Phatthana,นิคมพัฒนา,Bang Rakam,บางระกำ,Phitsanulok,พิษณุโลก,65140,65,650408,6504,2
Bo Thong,บ่อทอง,Bang Rakam,บางระกำ,Phitsanulok,พิษณุโลก,65140,65,650409,6504,2
Tha Nang Ngam,ท่านางงาม,Bang Rakam,บางระกำ,Phitsanulok,พิษณุโลก,65140,65,650410,6504,2
Khui Muang,คุยม่วง,Bang Rakam,บางระกำ,Phitsanulok,พิษณุโลก,65240,65,650411,6504,2
Bang Krathum,บางกระทุ่ม,Bang Krathum,บางกระทุ่ม,Phitsanulok,พิษณุโลก,65110,65,650501,6505,2
Ban Rai,บ้านไร่,Bang Krathum,บางกระทุ่ม,Phitsanulok,พิษณุโลก,65110,65,650502,6505,2
Khok Salut,โคกสลุด,Bang Krathum,บางกระทุ่ม,Phitsanulok,พิษณุโลก,65110,65,650503,6505,2
Sanam Khli,สนามคลี,Bang Krathum,บางกระทุ่ม,Phitsanulok,พิษณุโลก,65110,65,650504,6505,2
Tha Tan,ท่าตาล,Bang Krathum,บางกระทุ่ม,Phitsanulok,พิษณุโลก,65110,65,650505,6505,2
Phai Lom,ไผ่ล้อม,Bang Krathum,บางกระทุ่ม,Phitsanulok,พิษณุโลก,65110,65,650506,6505,2
Nakhon Pa Mak,นครป่าหมาก,Bang Krathum,บางกระทุ่ม,Phitsanulok,พิษณุโลก,65110,65,650507,6505,2
Noen Kum,เนินกุ่ม,Bang Krathum,บางกระทุ่ม,Phitsanulok,พิษณุโลก,65210,65,650508,6505,2
Wat Ta Yom,วัดตายม,Bang Krathum,บางกระทุ่ม,Phitsanulok,พิษณุโลก,65210,65,650509,6505,2
